Analog Input 14215,Object name,0454_FVV-11-07:AUX TEMP,,
Analog Input 14215,Present value,56,,
Analog Input 14215,Units,degrees fahrenheit,,
Analog Input 14235,Object name,0454_FVV-11-07:AIR VOLUME,,
Analog Input 14235,Present value,388,,
Analog Input 14235,Units,,,
Analog Input 14304,Object name,0454_FVV-11-04:ROOM TEMP,,
Analog Input 14304,Present value,71.5,,
Analog Input 14304,Units,degrees fahrenheit,,
Analog Input 14313,Object name,0454_FVV-11-04:RM STPT DIAL,,
Analog Input 14313,Present value,56.25,,
Analog Input 14313,Units,degrees fahrenheit,,
Analog Input 14315,Object name,0454_FVV-11-04:AUX TEMP,,
Analog Input 14315,Present value,55.5,,
Analog Input 14315,Units,degrees fahrenheit,,
Analog Input 14335,Object name,0454_FVV-11-04:AIR VOLUME,,
Analog Input 14335,Present value,392,,
Analog Input 14335,Units,,,
Analog Input 14404,Object name,0454_FCU-0-3:ROOM TEMP,,
Analog Input 14404,Present value,74,,
Analog Input 14404,Units,degrees fahrenheit,,
Analog Input 14413,Object name,0454_FCU-0-3:RM STPT DIAL,,
Analog Input 14413,Present value,74,,
Analog Input 14413,Units,degrees fahrenheit,,
Analog Input 14415,Object name,0454_FCU-0-3:AUX TEMP,,
Analog Input 14415,Present value,72,,
Analog Input 14415,Units,degrees fahrenheit,,
Analog Input 14704,Object name,0454_FCU-E-3:ROOM TEMP,,
Analog Input 14704,Present value,78.25,,
Analog Input 14704,Units,degrees fahrenheit,,
Analog Input 14713,Object name,0454_FCU-E-3:RM STPT DIAL,,
Analog Input 14713,Present value,54.75,,
Analog Input 14713,Units,degrees fahrenheit,,
Analog Input 14715,Object name,0454_FCU-E-3:AUX TEMP,,
Analog Input 14715,Present value,77,,
Analog Input 14715,Units,degrees fahrenheit,,
Analog Input 14804,Object name,0454_FCU-E-1:ROOM TEMP,,
Analog Input 14804,Present value,70.25,,
Analog Input 14804,Units,degrees fahrenheit,,
Analog Input 14813,Object name,0454_FCU-E-1:RM STPT DIAL,,
Analog Input 14813,Present value,60.25,,
Analog Input 14813,Units,degrees fahrenheit,,
Analog Input 14815,Object name,0454_FCU-E-1:AUX TEMP,,
Analog Input 14815,Present value,67.5,,
Analog Input 14815,Units,degrees fahrenheit,,
Analog Input 14904,Object name,0454_FCU-E-12:ROOM TEMP,,
Analog Input 14904,Present value,72,,
Analog Input 14904,Units,degrees fahrenheit,,
Analog Input 14913,Object name,0454_FCU-E-12:RM STPT DIAL,,
Analog Input 14913,Present value,94.75,,
Analog Input 14913,Units,degrees fahrenheit,,
Analog Input 14915,Object name,0454_FCU-E-12:AUX TEMP,,
Analog Input 14915,Present value,71,,
Analog Input 14915,Units,degrees fahrenheit,,
Analog Input 2,Object name,0454_AHU02.SFFLDP,,
Analog Input 2,Present value,4.918747,,
Analog Input 2,Units,,,
Analog Input 3,Object name,0454_AHU11.SFFLDP,,
Analog Input 3,Present value,4.09531,,
Analog Input 3,Units,,,
Analog Input 4,Object name,0454_AHU02.SAT,,
Analog Input 4,Present value,52.76249,,
Analog Input 4,Units,degrees fahrenheit,,
Analog Input 5,Object name,0454_AHU11.SAT,,
Analog Input 5,Present value,52.36874,,
Analog Input 5,Units,degrees fahrenheit,,
Analog Input 6,Object name,0454_AHU02.OADP,,
Analog Input 6,Present value,9953.123,,
Analog Input 6,Units,cubic feet per minute,,
Analog Input 7,Object name,0454_AHU02.MAT,,
Analog Input 7,Present value,55.53749,,
Analog Input 7,Units,degrees fahrenheit,,
Analog Input 8,Object name,0454_AHU11.MAT,,
Analog Input 8,Present value,66.41873,,
Analog Input 8,Units,degrees fahrenheit,,
Analog Input 9,Object name,0454_AHU02.RACO2,,
Analog Input 9,Present value,406.79993,,
Analog Input 9,Units,parts per million,,
Analog Output 0,Object name,0454_AHU11.OAD,,
Analog Output 0,Present value,60,,
Analog Output 0,Units,percent,,
Analog Output 1,Object name,0454_AHU02.OAD,,
Analog Output 1,Present value,86.60661,,
Analog Output 1,Units,percent,,
Analog Output 10902,Object name,0454_VV-02-04:APPLICATION,,
Analog Output 10902,Present value,2023,,
Analog Output 10902,Units,,,
Analog Output 10906,Object name,0454_VV-02-04:DAY CLG STPT,,
Analog Output 10906,Present value,75,,
Analog Output 10906,Units,degrees fahrenheit,,
Analog Output 10907,Object name,0454_VV-02-04:DAY HTG STPT,,
Analog Output 10907,Present value,70,,
Analog Output 10907,Units,degrees fahrenheit,,
Analog Output 10908,Object name,0454_VV-02-04:NGT CLG STPT,,
Analog Output 10908,Present value,85,,
Analog Output 10908,Units,degrees fahrenheit,,
Analog Output 10909,Object name,0454_VV-02-04:NGT HTG STPT,,
Analog Output 10909,Present value,60,,
Analog Output 10909,Units,degrees fahrenheit,,
Analog Output 10911,Object name,0454_VV-02-04:RM STPT MIN,,
Analog Output 10911,Present value,55,,
Analog Output 10911,Units,degrees fahrenheit,,
Analog Output 10912,Object name,0454_VV-02-04:RM STPT MAX,,
Analog Output 10912,Present value,90,,
Analog Output 10912,Units,degrees fahrenheit,,
Analog Output 10916,Object name,0454_VV-02-04:FLOW START,,
Analog Output 10916,Present value,0,,
Analog Output 10916,Units,percent,,
Analog Output 10917,Object name,0454_VV-02-04:FLOW END,,
Analog Output 10917,Present value,0,,
Analog Output 10917,Units,percent,,
Analog Output 10920,Object name,0454_VV-02-04:OVRD TIME,,
Analog Output 10920,Present value,2,,
Analog Output 10920,Units,hours,,
Analog Output 10922,Object name,0454_VV-02-04:REHEAT START,,
Analog Output 10922,Present value,0,,
Analog Output 10922,Units,percent,,
Analog Output 10923,Object name,0454_VV-02-04:REHEAT END,,
Analog Output 10923,Present value,100,,
Analog Output 10923,Units,percent,,
Analog Output 10931,Object name,0454_VV-02-04:CLG FLOW MIN,,
Analog Output 10931,Present value,120,,
Analog Output 10931,Units,,,
Analog Output 10932,Object name,0454_VV-02-04:CLG FLOW MAX,,
Analog Output 10932,Present value,400,,
Analog Output 10932,Units,,,
Analog Output 10933,Object name,0454_VV-02-04:HTG FLOW MIN,,
Analog Output 10933,Present value,120,,
Analog Output 10933,Units,,,
Analog Output 10934,Object name,0454_VV-02-04:HTG FLOW MAX,,
Analog Output 10934,Present value,400,,
Analog Output 10934,Units,,,
Analog Output 10936,Object name,0454_VV-02-04:FLOW COEFF,,
Analog Output 10936,Present value,0.65,,
Analog Output 10936,Units,,,
Analog Output 10937,Object name,0454_VV-02-04:VLV2 COMD,,
Analog Output 10937,Present value,0,,
Analog Output 10937,Units,percent,,
Analog Output 10938,Object name,0454_VV-02-04:VLV2 POS,,
Analog Output 10938,Present value,0,,
Analog Output 10938,Units,percent,,
Analog Output 10939,Object name,0454_VV-02-04:MTR3 TIMING,,
Analog Output 10939,Present value,130,,
Analog Output 10939,Units,seconds,,
Analog Output 10948,Object name,0454_VV-02-04:DMPR COMD,,
Analog Output 10948,Present value,39.199997,,
Analog Output 10948,Units,percent,,
Analog Output 10949,Object name,0454_VV-02-04:DMPR POS,,
Analog Output 10949,Present value,39.6,,
Analog Output 10949,Units,percent,,
Analog Output 10951,Object name,0454_VV-02-04:MTR1 TIMING,,
Analog Output 10951,Present value,95,,
Analog Output 10951,Units,seconds,,
Analog Output 10952,Object name,0454_VV-02-04:VLV1 COMD,,
Analog Output 10952,Present value,23.199999,,
Analog Output 10952,Units,percent,,
Analog Output 10953,Object name,0454_VV-02-04:VLV1 POS,,
Analog Output 10953,Present value,22.8,,
Analog Output 10953,Units,percent,,
Analog Output 10955,Object name,0454_VV-02-04:MTR2 TIMING,,
Analog Output 10955,Present value,95,,
Analog Output 10955,Units,seconds,,
Analog Output 10956,Object name,0454_VV-02-04:DMPR ROT ANG,,
Analog Output 10956,Present value,90,,
Analog Output 10956,Units,,,
Analog Output 10958,Object name,0454_VV-02-04:MTR SETUP,,
Analog Output 10958,Present value,13,,
Analog Output 10958,Units,,,
Analog Output 10959,Object name,0454_VV-02-04:DO DIR. REV,,
Analog Output 10959,Present value,0,,
Analog Output 10959,Units,,,
Analog Output 10963,Object name,0454_VV-02-04:CLG P GAIN,,
Analog Output 10963,Present value,20,,
Analog Output 10963,Units,,,
Analog Output 10964,Object name,0454_VV-02-04:CLG I GAIN,,
Analog Output 10964,Present value,0.01,,
Analog Output 10964,Units,,,
Analog Output 10965,Object name,0454_VV-02-04:CLG D GAIN,,
Analog Output 10965,Present value,0,,
Analog Output 10965,Units,,,
Analog Output 10966,Object name,0454_VV-02-04:CLG BIAS,,
Analog Output 10966,Present value,0,,
Analog Output 10966,Units,percent,,
Analog Output 10967,Object name,0454_VV-02-04:HTG P GAIN,,
Analog Output 10967,Present value,10,,
Analog Output 10967,Units,,,
Analog Output 10968,Object name,0454_VV-02-04:HTG I GAIN,,
Analog Output 10968,Present value,0.01,,
Analog Output 10968,Units,,,
Analog Output 10969,Object name,0454_VV-02-04:HTG D GAIN,,
Analog Output 10969,Present value,0,,
Analog Output 10969,Units,,,
Analog Output 10970,Object name,0454_VV-02-04:HTG BIAS,,
Analog Output 10970,Present value,0,,
Analog Output 10970,Units,percent,,
Analog Output 10971,Object name,0454_VV-02-04:FLOW P GAIN,,
Analog Output 10971,Present value,0,,
Analog Output 10971,Units,,,
Analog Output 10972,Object name,0454_VV-02-04:FLOW I GAIN,,
Analog Output 10972,Present value,0.01,,
Analog Output 10972,Units,,,
Analog Output 10973,Object name,0454_VV-02-04:FLOW D GAIN,,
Analog Output 10973,Present value,0,,
Analog Output 10973,Units,,,
Analog Output 10974,Object name,0454_VV-02-04:FLOW BIAS,,
Analog Output 10974,Present value,50,,
Analog Output 10974,Units,percent,,
Analog Output 10975,Object name,0454_VV-02-04:FLOW,,
Analog Output 10975,Present value,30,,
Analog Output 10975,Units,percent,,
Analog Output 10976,Object name,0454_VV-02-04:CTL FLOW MIN,,
Analog Output 10976,Present value,120,,
Analog Output 10976,Units,cubic feet per minute,,
Analog Output 10977,Object name,0454_VV-02-04:CTL FLOW MAX,,
Analog Output 10977,Present value,400,,
Analog Output 10977,Units,cubic feet per minute,,
Analog Output 10978,Object name,0454_VV-02-04:CTL TEMP,,
Analog Output 10978,Present value,69.75,,
Analog Output 10978,Units,degrees fahrenheit,,
Analog Output 10979,Object name,0454_VV-02-04:CLG LOOPOUT,,
Analog Output 10979,Present value,0,,
Analog Output 10979,Units,percent,,
Analog Output 10980,Object name,0454_VV-02-04:HTG LOOPOUT,,
Analog Output 10980,Present value,23.199999,,
Analog Output 10980,Units,percent,,
Analog Output 10985,Object name,0454_VV-02-04:SWITCH LIMIT,,
Analog Output 10985,Present value,5.2,,
Analog Output 10985,Units,percent,,
Analog Output 10986,Object name,0454_VV-02-04:SWITCH TIME,,
Analog Output 10986,Present value,2,,
Analog Output 10986,Units,minutes,,
Analog Output 10988,Object name,0454_VV-02-04:VALVE COUNT,,
Analog Output 10988,Present value,1,,
Analog Output 10988,Units,,,
Analog Output 10990,Object name,0454_VV-02-04:SWITCH DBAND,,
Analog Output 10990,Present value,1,,
Analog Output 10990,Units,degrees fahrenheit,,
Analog Output 10991,Object name,0454_VV-02-04:TOTAL VOLUME,,
Analog Output 10991,Present value,24340,,
Analog Output 10991,Units,cubic feet,,
Analog Output 10992,Object name,0454_VV-02-04:CTL STPT,,
Analog Output 10992,Present value,70,,
Analog Output 10992,Units,degrees fahrenheit,,
Analog Output 10993,Object name,0454_VV-02-04:FLOW STPT,,
Analog Output 10993,Present value,30,,
Analog Output 10993,Units,percent,,
Analog Output 10995,Object name,0454_VV-02-04:CAL SETUP,,
Analog Output 10995,Present value,4,,
Analog Output 10995,Units,,,
Analog Output 10996,Object name,0454_VV-02-04:CAL TIMER,,
Analog Output 10996,Present value,12,,
Analog Output 10996,Units,hours,,
Analog Output 10997,Object name,0454_VV-02-04:DUCT AREA,,
Analog Output 10997,Present value,0.2,,
Analog Output 10997,Units,square feet,,
Analog Output 10998,Object name,0454_VV-02-04:LOOP TIME,,
Analog Output 10998,Present value,5,,
Analog Output 10998,Units,seconds,,
Analog Output 10999,Object name,0454_VV-02-04:ERROR STATUS,,
Analog Output 10999,Present value,0,,
Analog Output 10999,Units,,,
Analog Output 11002,Object name,0454_VV-02-01:APPLICATION,,
Analog Output 11002,Present value,2020,,
Analog Output 11002,Units,,,
Analog Output 11006,Object name,0454_VV-02-01:DAY CLG STPT,,
Analog Output 11006,Present value,75,,
Analog Output 11006,Units,degrees fahrenheit,,
Analog Output 11008,Object name,0454_VV-02-01:NGT CLG STPT,,
Analog Output 11008,Present value,75,,
Analog Output 11008,Units,degrees fahrenheit,,
Analog Output 11011,Object name,0454_VV-02-01:RM STPT MIN,,
Analog Output 11011,Present value,55,,
Analog Output 11011,Units,degrees fahrenheit,,
Analog Output 11012,Object name,0454_VV-02-01:RM STPT MAX,,
Analog Output 11012,Present value,90,,
Analog Output 11012,Units,degrees fahrenheit,,
Analog Output 11020,Object name,0454_VV-02-01:OVRD TIME,,
Analog Output 11020,Present value,0,,
Analog Output 11020,Units,hours,,
Analog Output 11031,Object name,0454_VV-02-01:CLG FLOW MIN,,
Analog Output 11031,Present value,152,,
Analog Output 11031,Units,,,
Analog Output 11032,Object name,0454_VV-02-01:CLG FLOW MAX,,
Analog Output 11032,Present value,152,,
Analog Output 11032,Units,,,
Analog Output 11036,Object name,0454_VV-02-01:FLOW COEFF,,
Analog Output 11036,Present value,0.60999995,,
Analog Output 11036,Units,,,
Analog Output 11037,Object name,0454_VV-02-01:MTR3 COMD,,
Analog Output 11037,Present value,0,,
Analog Output 11037,Units,percent,,
Analog Output 11038,Object name,0454_VV-02-01:MTR3 POS,,
Analog Output 11038,Present value,0,,
Analog Output 11038,Units,percent,,
Analog Output 11039,Object name,0454_VV-02-01:MTR3 TIMING,,
Analog Output 11039,Present value,130,,
Analog Output 11039,Units,seconds,,
Analog Output 11048,Object name,0454_VV-02-01:DMPR COMD,,
Analog Output 11048,Present value,42.399998,,
Analog Output 11048,Units,percent,,
Analog Output 11049,Object name,0454_VV-02-01:DMPR POS,,
Analog Output 11049,Present value,42,,
Analog Output 11049,Units,percent,,
Analog Output 11051,Object name,0454_VV-02-01:MTR1 TIMING,,
Analog Output 11051,Present value,95,,
Analog Output 11051,Units,seconds,,
Analog Output 11052,Object name,0454_VV-02-01:MTR2 COMD,,
Analog Output 11052,Present value,0,,
Analog Output 11052,Units,percent,,
Analog Output 11053,Object name,0454_VV-02-01:MTR2 POS,,
Analog Output 11053,Present value,0,,
Analog Output 11053,Units,percent,,
Analog Output 11055,Object name,0454_VV-02-01:MTR2 TIMING,,
Analog Output 11055,Present value,130,,
Analog Output 11055,Units,seconds,,
Analog Output 11056,Object name,0454_VV-02-01:DMPR ROT ANG,,
Analog Output 11056,Present value,90,,
Analog Output 11056,Units,,,
Analog Output 11058,Object name,0454_VV-02-01:MTR SETUP,,
Analog Output 11058,Present value,1,,
Analog Output 11058,Units,,,
Analog Output 11059,Object name,0454_VV-02-01:DO DIR. REV,,
Analog Output 11059,Present value,0,,
Analog Output 11059,Units,,,
Analog Output 11063,Object name,0454_VV-02-01:CLG P GAIN,,
Analog Output 11063,Present value,20,,
Analog Output 11063,Units,,,
Analog Output 11064,Object name,0454_VV-02-01:CLG I GAIN,,
Analog Output 11064,Present value,0.01,,
Analog Output 11064,Units,,,
Analog Output 11065,Object name,0454_VV-02-01:CLG D GAIN,,
Analog Output 11065,Present value,0,,
Analog Output 11065,Units,,,
Analog Output 11066,Object name,0454_VV-02-01:CLG BIAS,,
Analog Output 11066,Present value,0,,
Analog Output 11066,Units,percent,,
Analog Output 11071,Object name,0454_VV-02-01:FLOW P GAIN,,
Analog Output 11071,Present value,0,,
Analog Output 11071,Units,,,
Analog Output 11072,Object name,0454_VV-02-01:FLOW I GAIN,,
Analog Output 11072,Present value,0.01,,
Analog Output 11072,Units,,,
Analog Output 11073,Object name,0454_VV-02-01:FLOW D GAIN,,
Analog Output 11073,Present value,0,,
Analog Output 11073,Units,,,
Analog Output 11074,Object name,0454_VV-02-01:FLOW BIAS,,
Analog Output 11074,Present value,50,,
Analog Output 11074,Units,percent,,
Analog Output 11075,Object name,0454_VV-02-01:FLOW,,
Analog Output 11075,Present value,100,,
Analog Output 11075,Units,percent,,
Analog Output 11076,Object name,0454_VV-02-01:CTL FLOW MIN,,
Analog Output 11076,Present value,152,,
Analog Output 11076,Units,,,
Analog Output 11077,Object name,0454_VV-02-01:CTL FLOW MAX,,
Analog Output 11077,Present value,152,,
Analog Output 11077,Units,cubic feet per minute,,
Analog Output 11078,Object name,0454_VV-02-01:CTL TEMP,,
Analog Output 11078,Present value,75.25,,
Analog Output 11078,Units,degrees fahrenheit,,
Analog Output 11079,Object name,0454_VV-02-01:CLG LOOPOUT,,
Analog Output 11079,Present value,40.8,,
Analog Output 11079,Units,percent,,
Analog Output 11091,Object name,0454_VV-02-01:TOTAL VOLUME,,
Analog Output 11091,Present value,101808,,
Analog Output 11091,Units,cubic feet,,
Analog Output 11092,Object name,0454_VV-02-01:CTL STPT,,
Analog Output 11092,Present value,75,,
Analog Output 11092,Units,degrees fahrenheit,,
Analog Output 11093,Object name,0454_VV-02-01:FLOW STPT,,
Analog Output 11093,Present value,100,,
Analog Output 11093,Units,percent,,
Analog Output 11095,Object name,0454_VV-02-01:CAL SETUP,,
Analog Output 11095,Present value,4,,
Analog Output 11095,Units,,,
Analog Output 11096,Object name,0454_VV-02-01:CAL TIMER,,
Analog Output 11096,Present value,12,,
Analog Output 11096,Units,hours,,
Analog Output 11097,Object name,0454_VV-02-01:DUCT AREA,,
Analog Output 11097,Present value,0.2,,
Analog Output 11097,Units,square feet,,
Analog Output 11098,Object name,0454_VV-02-01:LOOP TIME,,
Analog Output 11098,Present value,5,,
Analog Output 11098,Units,seconds,,
Analog Output 11099,Object name,0454_VV-02-01:ERROR STATUS,,
Analog Output 11099,Present value,0,,
Analog Output 11099,Units,,,
Analog Output 11102,Object name,0454_VV-02-02:APPLICATION,,
Analog Output 11102,Present value,2023,,
Analog Output 11102,Units,,,
Analog Output 11106,Object name,0454_VV-02-02:DAY CLG STPT,,
Analog Output 11106,Present value,75,,
Analog Output 11106,Units,degrees fahrenheit,,
Analog Output 11107,Object name,0454_VV-02-02:DAY HTG STPT,,
Analog Output 11107,Present value,70,,
Analog Output 11107,Units,degrees fahrenheit,,
Analog Output 11108,Object name,0454_VV-02-02:NGT CLG STPT,,
Analog Output 11108,Present value,85,,
Analog Output 11108,Units,degrees fahrenheit,,
Analog Output 11109,Object name,0454_VV-02-02:NGT HTG STPT,,
Analog Output 11109,Present value,60,,
Analog Output 11109,Units,degrees fahrenheit,,
Analog Output 11111,Object name,0454_VV-02-02:RM STPT MIN,,
Analog Output 11111,Present value,55,,
Analog Output 11111,Units,degrees fahrenheit,,
Analog Output 11112,Object name,0454_VV-02-02:RM STPT MAX,,
Analog Output 11112,Present value,90,,
Analog Output 11112,Units,degrees fahrenheit,,
Analog Output 11116,Object name,0454_VV-02-02:FLOW START,,
Analog Output 11116,Present value,0,,
Analog Output 11116,Units,percent,,
Analog Output 11117,Object name,0454_VV-02-02:FLOW END,,
Analog Output 11117,Present value,0,,
Analog Output 11117,Units,percent,,
Analog Output 11120,Object name,0454_VV-02-02:OVRD TIME,,
Analog Output 11120,Present value,2,,
Analog Output 11120,Units,hours,,
Analog Output 11122,Object name,0454_VV-02-02:REHEAT START,,
Analog Output 11122,Present value,0,,
Analog Output 11122,Units,percent,,
Analog Output 11123,Object name,0454_VV-02-02:REHEAT END,,
Analog Output 11123,Present value,100,,
